index,username,tweet,timestamp
7379,b'Praveena Khatri ',"b""@SFBARTalert clean-up on #2578.  Someone threw up and didn't bother to wipe up""",9/4/14 16:55
7380,b'RachelCouture\xe2\x84\xa2 ',"b""@bostonblonde3 @SFBARTalert - you mean why can't the police stop fucking with normal people?""",9/4/14 0:25
7381,b'Alexandra Irving ',"b""I just want to get home and there is ANOTHER delay on @SFBARTalert due to police activity. Why can't normal people ride the train?""",9/4/14 0:01
7382,b'Justin Wachholtz ',"b'In other news...the sky is blue - ""@SFBARTalert: BART recovering: major delay.\xe2\x80\x9d'",8/4/14 22:55
7383,b'jB) ',"b""@SFBARTalert hey I lost a black 'Blick' tote bag with my wallet on an SFO bound train around 3 pm.""",8/4/14 16:01
7384,b'JMB ',b'@SFBARTalert It happen mostly and I dont know why...',7/4/14 16:16
7385,b'Ethan Butler ',"b""@SFBARTalert when isn't there equipment problems?""",7/4/14 15:17
7386,b'City of El Cerrito\nVerified account\n ',b'MT @SFBARTalert: Expect delays on BART between Berkeley and Richmond Stations Sundays in April and May. Learn more: http://ow.ly/voFgU ',7/4/14 8:55
7387,b'Mis ',"b""@SFBARTalert looks like I won't be heading to Berkeley on a Sunday until June""",6/4/14 7:56
7388,b'PatDiddy (18+) ',b'Trains are delayed 5-10 mins due to slow rolling between transbay tube and 12th st @sfbartalert',5/4/14 11:58
7389,b'SFBART\nVerified account\n ',b'RT @SFBARTalert: Expect 20 min delay on PITT line in both directions due to track maint. Transfers may be required at LAFY',5/4/14 9:15
7390,b'Stacey Jaros ',"b'Dammit! Dammit! Dammit! I KNEW there would be delays. ""@SFBARTalert: 15 min delay in transbay tube in East Bay dir due to equip prob.""'",4/4/14 18:00
7391,b'Mat Savage ',"b""@SFBART @SFBARTalert did you lose a train? I've been waiting for a train to Pittsburg/Bay Point and the sign keeps resetting to 6 minutes!""",4/4/14 17:51
7392,b'Lisa Peterson Coffey ',b'@SFBARTalert  Any ETA on when things will resolve with delays?',4/4/14 16:32
7393,b'SFBARTalert ',b'10-15 min delay system wide due to equip prob near WOAK stn.',4/4/14 15:27
7394,b'Willie Jeffery ',b'@SFBARTalert #dmjphotography',4/4/14 11:48
7395,b'Tim Heckman ',"b""So glad I decided to take the bus instead of BART. Otherwise I'd probably be stuck in the Transbay tube. @SFBARTalert #FailureFriday""",4/4/14 10:58
7396,b'Drew Voros ',"b'@SFBARTalert Right on time, Friday delays and in the main corridor to boot.  Get the duct tape going'",4/4/14 10:54
7397,b'Michael Millerick ',"b""@SFBARTalert get your act together. There shouldn't be this many equipment problems in one day.""",4/4/14 10:52
7398,b'John Stone ',b'@SFBARTalert BART SUX.',4/4/14 10:39
7399,b'JFlores415 ',b'@SFBARTalert enough already!!! Its EVERYDAY!!! I depend on this to get to work!!!! Why am i always cutting it so close to go to work!!!',4/4/14 10:07
7400,b'Johan Dowdy ',b'@SFBARTalert @SFBART Is there any update here?',4/4/14 9:54
7401,b'Black Tie Transport ',b'@insidebayarea @SFBARTalert We provide corporate employee shuttles in the Bay Area #blacktietrans http://www.blacktietrans.com ',4/4/14 9:50
7402,b'Adam Beck ',b'@SFBARTalert @SFBART ',4/4/14 9:48
7403,b'Kay Seesarin ',b'@SFBARTalert @SFBART On top of HUGE probs on PITT line in ALLZ directions earlier. Stench of #BART Fail',4/4/14 9:35
7404,b'Soniccrash ',"b""@SFBARTalert it's Friday it figure's""",4/4/14 9:30
7405,b'Joshua Goodman ',"b""@SFBARTalert Thought it was an eqpt. problem at WOAK. Now it's in the transbay? Ugh :(""",4/4/14 9:28
7406,b'SFBARTalert ',b'Major delay system wide due to equip probs in transbay tube.',4/4/14 9:25
7407,b'J.Eng-Vestal ',b'@SFBARTalert seriously can @SFBART go 1 day w/o any delays or problems?',4/4/14 9:07
7408,b'SFBARTalert ',b'10-15 min delay at WOAK in SFO and MLBR dirs due to equip prob.',4/4/14 9:06
7409,b'SFBARTalert ',b'BART recovering: 15 min delay on PITT line in SFO dir due to equip prob.',4/4/14 8:32
7410,b'Kay Seesarin ',b'@SFBARTalert Stench of BART fail.',3/4/14 22:31
7411,b'Craig Heaps KTVU ',b'RT @SFBARTalert: 10 min delay in downtown OAK in all dirs due to track maint.',3/4/14 11:32
7412,b'\xc2\xa5 ',b'@SFBARTalert why do you guys do this during the day? You already bone us by closing way too early every night? Do it then.',3/4/14 11:28
7413,b'Hayward Daily Review ',b'Heads up #SanLeandro RT @SFBARTalert: 10 min delay at BAYF in RICH and DALY dirs due to an equipment  prob on track.',3/4/14 11:10
7414,b'Chris ',"b'@TheBartMarshal \xe2\x80\x9c@SFBARTalert: Due to weather conditions, BART trains are traveling at reduced speeds. Expect 5-10 min delays system wide.\xe2\x80\x9d?'",1/4/14 12:15
7415,b'Jason ',b'@SFBARTalert @Ohthatflo because hydroplaning is a big problem for rail vehicles. :/',1/4/14 9:08
7416,b'Lilac Sunday ',"b'.@SFBARTalert you are blaming systemwide train delays on ""weather conditions?"" It\'s RAIN, you f-cking amateurs.'",31/3/14 20:24
7417,b'Charchar ',b'@SFBARTalert ',31/3/14 17:23
7418,b'J.Eng-Vestal ',"b""@SFBARTalert there's to delay it's more like no service... lies from Bart as usual""",31/3/14 17:19
7419,b'Nat Finn ',b'@SFBARTalert any more description on the nature of the \xe2\x80\x9cpolice activity?\xe2\x80\x9d',31/3/14 17:17
7420,b'lara mason ',b'@SFBARTalert Sitting at Montgomery and not moving. What gives?!',31/3/14 17:16
7421,b'SFBARTalert ',"b'10 to 15 min delay at MONT in SFO, MLBR, DALY and East Bay dirs due to police activity.'",31/3/14 17:15
7422,b'BillyRay Haynes ',"b""@SFBARTalert @SFBART there's a delay almost everyday. This heavy rain I'm shocked it's only 10 minutes""",31/3/14 15:25
7423,b'Chun-Li Johnson ',b'@icecoldjd1906 @SFBARTalert lol',31/3/14 14:06
7424,b'SFBARTalert ',"b'Due to weather conditions, BART trains are traveling at reduced speeds. Expect 5-10 min delays system wide.'",31/3/14 14:05
7425,b'Helen ',b'Nobody can handle this rain!! RT @SFBARTalert: Major delay in and out of SF in all dirs due to equip prob. We are currently single track...',29/3/14 11:00
7426,b'SFBARTalert ',b'Maintenance on PITT line has been cancelled.  normal svc is being provided.',29/3/14 10:04
7427,b'Marc Helou ',"b'@SFBARTalert you cant be the primary public transit authority in this bay & tell people to ""seek alt means of trans"". #insulting #idiots'",29/3/14 8:43
7428,b'SFBART\nVerified account\n ',"b'For all BART service updates follow @SFBARTalert or visit http://bart.gov/advisories  for web, mobile, email & text options'",29/3/14 7:53
7429,b'Walter Sego ',b'@katieutehs seems to be almost daily occurrence. Mass transit must be reliable to succeed. MT @SFBARTalert: Major delay in and out of SF',29/3/14 7:50
7430,b'SFBARTalert ',b'BART recovering: 15-20 min delays in and out of SF due to equip prob in transbay tube. Trains are now moving on both tracks in tube and we',29/3/14 7:45
7431,b'SFBART\nVerified account\n ',b'RT @SFBARTalert: Major delay in and out of SF in all dirs due to equip prob. We are currently single tracking through transbay tube.',29/3/14 7:20
7432,b'SFGate\nVerified account\n ',b'MT @SFBARTalert: Major delays in and out of SF in all directions due to equip prob in Transbay Tube.',29/3/14 7:00
7433,b'SFBART\nVerified account\n ',"b'RT @SFBARTalert: Major delay in, out of SF in all dirs due to equip prob in tube. For riders w/urgent schedules, pls seek alternatives'",29/3/14 6:55
7434,b'Meredith O. Fleming ',"b""@SFBARTalert what's the update regarding the BART officer shooting and killing his fellow BART officer? Anybody staying on top of that?""",29/3/14 6:34
7435,b'William Diaz ',b'@SFBARTalert @SFBART Sooo..essentially the whole system is backed up. Why not just say so?',26/3/14 11:40
7436,b'Coach Hashim ',b'@SFBARTalert @alicawashington #catawampus',26/3/14 8:58
7437,b'matt hoeft ',"b'Happens EVERY rain storm, get it together @SFBART RT: @SFBARTalert 5-15 min delay system wide due to wet weather conditions.'",26/3/14 8:56
7438,b'Ellen B. ',"b'Telling us AFTER is not helpful. RT @SFBARTalert BART recovering 10 min delay in downtown OAK in FRMT, SFO & MLBR dirs due to equip prob.'",24/3/14 8:20
7439,b'Maribel Murrieta-Bor ',b'@SFBARTalert fucking tired of this Bart situation!!#bart',22/3/14 10:49
7440,b'Anjie Myma ',"b""@SFBART @SFBARTalert 20 minute delay??? Let's be realistic it's  more like a 40 minute delay. #notcool""",22/3/14 10:00
7441,b'14-0 #DubNation ',"b'\xe2\x80\x9c@SFBARTalert: 10 min delay at FTVL in DUBL, FRMT and DALY dirs due to a medical emergency.\xe2\x80\x9d Yup. Slow going in my effort to get to FRMT'",20/3/14 23:59
7442,b'Chris ',b'@SFBARTalert  Train delay in Oakland some sort of medical emergency ???',20/3/14 9:17
7443,b'Gene - Our Oakland ',b'.@av more generically: RT @SFBARTalert  BART recovering: 15 min delay at MACR in PITT and RICH dirs due to police activity.',19/3/14 12:08
7444,b'Christopher Slye ',b'@SFBARTalert An everyday occurrence. Time to just build it into the regular schedule.',19/3/14 8:42
7445,b'KTVU\nVerified account\n ',b'RT @SFBARTalert: 10-15 min delay at EMBR in SFO and MLBR dirs due to equip prob.',19/3/14 8:34
7446,b'Matt Malone ',"b'.@SFBARTalert and @sfbart should just post when trains are on time.  Would require far less effort.  There\'s ALWAYS an ""equip prob""/delay'",19/3/14 8:31
7447,b'Tom Benner ',b'*BART*:  ---10 TO 15 MINUTE DELAYS ON THE RICHMOND LINE DUE TO A SWITCHING PROBLEM NEAR SAN BRUNO @SFBARTalert',19/3/14 6:14
7448,b'SFBARTalert ',"b'15-30 min delay at SBRN in PITT, RICH, SFO and MLBR dirs due to equip prob.'",19/3/14 5:53
7449,b'hon of hons \n\xf0\x9f\x92\xab\n ',b'@SFBARTalert what about delay on SfO and Daly City lines????',18/3/14 7:38
7450,b'SFBARTalert ',b'10 min delay on PITT line in PITT dir due to equip prob.',18/3/14 6:45
7451,b'QUETZALCOATL ',b'@SFBARTalert @SFBART why am I not surprised?',17/3/14 20:22
7452,b'Cathy Gale ',b'@SFBARTalert I wondered what that was about. Passengers got off at SB station to catch  Millbrae train to shuttle to SFO.',17/3/14 19:23
7453,b'Kay Seesarin ',"b'@SFBARTalert @SFBART Does anyone at BART ever feel accountable for this poor service? Haha, yeah right - who am I kidding?'",17/3/14 19:08
7454,b'Kay Seesarin ',"b'@SFBARTalert @SFBART Another day, another BART fail.'",17/3/14 19:07
7455,b'Kenneth Yates ',b'@SFBARTalert is this affecting normal commute trains?',17/3/14 17:03
7456,b'14-0 #DubNation ',"b""I am at home today. Don't blame me for the latest @SFBARTalert""",17/3/14 16:57
7457,b'SFBARTalert ',b'BART recovering: major delay at SFO in SF and East Bay dirs due to a power outage at SFO.',17/3/14 16:45
7458,b'JMB ',"b""@SFBARTalert that's why...""",17/3/14 16:34
7459,b'Peter Merholz ',b'BUT YOU ONLY HAVE ONE JOB RT @SFBARTalert: Major delay at SFO in SF and East Bay dirs due to equip prob.',17/3/14 16:24
7460,b'SFBARTalert ',b'Major delay at SFO in SF and East Bay dirs due to equip prob.',17/3/14 16:05
7461,b'SFBARTalert ',b'BART recovering: 20 min delay on PITT line in SFO and MLBR dirs due to equip prob.',15/3/14 16:00
7462,b'KTVU\nVerified account\n ',b'RT @SFBARTalert: BART recovering: 10 min delay at EMBR in East Bay dir due to equip prob.',15/3/14 15:19
7463,b'hon of hons \n\xf0\x9f\x92\xab\n ',b'@SFBARTalert why the delay in service on Pitts BayPoint line',13/3/14 16:43
7464,b'Mtbkgrl ',b'.@SFist \nNo. Way. Rat folk out so @SFBARTalert can come along & shoot the miscreant? Bad idea.',13/3/14 14:51
7465,b'((( Able Dart ))) ',b'#SFBARTAlert Spoofer Apparently Full Of Poop http://buff.ly/1g7vZCM ',12/3/14 13:30
7466,b'saville gambol ',b'@purplerinne you should add @SFBARTalert It helps knowing where and how long the delays are',12/3/14 13:04
7467,b'Jette ',"b'Aww, I was hoping @SFBARTalerts really was @SFBARTalert. Why does all fun have to be fake fun anymore?'",12/3/14 10:36
7468,b'Ken White ',"b'@SFBARTalert @kcbstraffic Yep, @SFBART = #FUBAR'",12/3/14 9:48
7469,b'Mark Katches\nVerified account\n ',"b'.@SFBARTalert And there it is folks, your daily BART woe. It might be funny if I weren\xe2\x80\x99t standing on a platform. @SFBART'",12/3/14 9:32
7470,b'Ryan Kennedy ',b'One BART train stopped at each end of the NB Colma line...wtf is going on @SFBARTalert?',12/3/14 9:09
7471,b'Kay Seesarin ',"b""@SFBART @SFBARTalert Except that half the time when I'm stuck or otherwise delayed there's no alert. So the value seems highly dubious.""",11/3/14 20:34
7472,b'babytbird124 ',b'Yet another nightmare commute! The only thing that saves is fellow riders being nice.  @SFBART @SFBARTalert',11/3/14 18:39
7473,b'Jon ',b'@SFBARTalert you have not had a Richmond or pitbaypt train for an hour WTF?',11/3/14 18:38
7474,b'Steve McGee ',"b'@bebegoat52 @SFBARTalert an hour ago it was packed, delayed. I got a coffee....'",11/3/14 18:37
7475,b'Jon Falgout ',b'@SFBARTalert so... Is the recommendation at this time to have another round?',11/3/14 18:34
7476,b'Benjamin Knight ',"b""@sfbartalert BALB? Let's go ahead and call that Balboa.  MLBR?  I prefer Millbrae.  I'm a human.""",11/3/14 18:29
7477,b'SFBARTalert ',"b'BART recovering: major delay at BALB in SFO, MLBR, DALY and East Bay dirs.'",11/3/14 18:26
7478,b'John Crittenden ',b'@SFBARTalert',11/3/14 18:25
7479,b'DysfunKtional_1 ',b'@SFBARTalert Suicide Jump',11/3/14 18:19
7480,b'DysfunKtional_1 ',b'@SFBARTalert tell the truth Somebody Jumped!! Newsfeed Sucks No Info!!!!',11/3/14 18:18
7481,b'Alice ',b'@SFBARTalert can we still get off at other stations?',11/3/14 17:58
7482,b'B.C ',"b""@SFBARTalert why the hell can't you alert us about the 20+ mins delay downtown SF?!""",11/3/14 17:52
7483,b'Ryan Gullum ',"b""Honestly, if I had a better solution I would take it but unfortunately I'm stuck with BART. #sfbart #delays @SFBARTalert""",11/3/14 17:33
7484,b'Deb H. ',b'@SFBARTalert still delays in EBAY direction?',11/3/14 17:32
7485,b'Frank Vinculado ',b'@SFBART @SFBARTalert delays per usual.  Seems like a ln everyday occurance',11/3/14 17:31
7486,b'Melissa Mistero ',"b""Major delays on #BART/@SFBART right now. I should run your social media, y'all. @SFBARTalert""",11/3/14 17:31
7487,b'Riley ',"b'Lovely ..well I hope theyre ok RT @SFBARTalert: Major delay at BALB in SFO, MLBR, DALY and East Bay dirs due to a major medical emergency.'",11/3/14 17:27
7488,b'SFBARTalert ',b'Stn closure at BALB due to a medical emergency. Riders to MLBR should use caltrain.  riders from DALY to BALB pls use muni bus 54.  riders',11/3/14 17:24
7489,b'Johnny ',"b""@SFBARTalert @insidebayarea why can't they fall under a train in the afternoon. Why is it always during commute hour?!""",11/3/14 17:24
7490,b'Brant\nVerified account\n ',b'@SFBARTalert another suicide\xe2\x80\xa6',11/3/14 17:10
7491,b'Mark G ',b'@SFBARTalert will trains go to glen park',11/3/14 17:03
7492,b'SFBARTalert ',b'Stn closure at BALB due to a medical emergency. Riders to MLBR should use caltrain.',11/3/14 16:57
7493,b'Jennifer Webber ',b'@KTVU @SFBARTalert What station is BALB in the East Bay? I thought it was Balboa in SF?',11/3/14 16:53
7494,b'Naomi Nakamura ',"b'Lucky me, stuck on BART...  RT @KTVU: RT @SFBARTalert: DEVELOPING Delay developing at BALB in East Bay dir due to a medical emergency.'",11/3/14 16:47
7495,b'SFBARTalert ',b'Major delay at BALB in East Bay dir due to a medical emergency.',11/3/14 16:44
7496,"b""Kap's sweaty balls """,b'@SFBARTalert WTf is balb?',11/3/14 16:39
7497,b'Mike Rosenberg\nVerified account\n ',b'There is a BIG difference between @SFBARTalert & @SFBARTalerts - like alien train delays http://blogs.sfweekly.com/thesnitch/2014/03/bart_blames_gratuitous_anal_co.php \xe2\x80\xa6',11/3/14 12:51
7498,b'ellen teapot @ WWDC ',b'@michaelcoyote And that the real account is @SFBARTalert.',11/3/14 8:59
7499,b'KRON4 News\nVerified account\n ',b'#UPDATE: RT @SFBARTalert: BART recovering: 20 min delay on PITT line in SFO dir due to equip prob.',10/3/14 19:02
7500,b'Kay Seesarin ',"b""@SFBARTalert Was it the burning car that pulled out of Lafayette? I figured it wouldn't get very far. Way to go BART! $afety fir$t.""",10/3/14 18:56
7501,b'SFBARTalert ',b'Major delay on PITT line in PITT and SFO dirs due to equip prob.',10/3/14 18:19
7502,b'SFBARTalert ',b'Major delay at NCON in SFO dir due to equip prob.',10/3/14 18:14
7503,b'Becca Shayne ',"b""huh. I didn't know I followed SFBartalert. I don't even take Bart. I live like 10 minutes from work. """,10/3/14 18:12
7504,b'Joe Schmidt ',b'@SFBARTalert when does that get fixed?',9/3/14 17:18
7505,b'Lillibett12 ',b'@SFBARTalert So many days does anything go right with BART? - A Rider @SFGate',9/3/14 17:15
7506,b'Sabrina Chan ',b'\xe2\x80\x9c@SFBARTalert: @letsembark app is displaying incorrect information (weekday schedule) .  BART is running a sunday schedule today.  pls\xe2\x80\x9d',9/3/14 15:29
7507,b'Alexandra Irving ',b'The amount of delays on @SFBARTalert is ridiculous.',8/3/14 12:08
7508,b'Phoebe ',"b'@SFBARTalert would be great if you gave advance warning of ""scheduled"" delays instead of waiting til it\'s too late for riders to plan ahead'",8/3/14 9:05
7509,b'KTVU\nVerified account\n ',"b'RT @SFBARTalert: Expect up to a 20 min delay on PITT line in PITT, SFO and MLBR dirs due to track maintenance.'",8/3/14 8:51
7510,b'Bill Rastello ',b'again? RT @SFBARTalert: 10 min delay at EMBR in East Bay dir due to police activity.',7/3/14 20:23
7511,b'Chris Conrey  \n\xe2\x9b\xb0\n \xe2\x9a\xa1\xef\xb8\x8f\n ',b'@ChuckReynolds @ScottMYacko you guys should follow @SFBARTalert it tells you way faster',7/3/14 20:04
7512,b'CZeddJr ',b'@SFBARTalert it should be clear now',7/3/14 19:04
7513,b'krista ',b'@SFBARTalert any trains going to fremont is 16th and mission running',7/3/14 19:02
7514,b'( \xe2\x97\x94 \xca\x96\xcc\xaf \xe2\x97\x94 ) Tiffy ',b'@SFBARTalert Any shuttles going to East Bay or is it clearing out now?',7/3/14 18:24
7515,b'Suzie Buxton ',b'@doodie @gpapilion @SFBARTalert Sr Anson unfortunately you are probably spot on!',7/3/14 18:19
7516,b'anson\xe2\x84\xa2 ',"b'@suziebuxton @gpapilion @SFBARTalert sorry, union rules do not allow for that to happen'",7/3/14 18:18
7517,b'Yuri Pettengill ',b'@SFBARTalert are the trains moving now?',7/3/14 18:10
7518,b'SFBARTalert ',"b'BART recovering: major delay at 16TH in SFO, MLBR and East Bay dirs due to police activity.'",7/3/14 17:59
7519,b'Justin Bigelow ',b'Why is Fremont line delayed if trouble is @ 16th street in #sf? @SFBARTalert',7/3/14 17:58
7520,b'Ricardo Pedemonte ',b'@kron4news @SFBARTalert Is there any day that Bart doesnt have a delay? This system needs to improve their service',7/3/14 17:56
